Study_id,Network_id,Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comments,Flower_data_merger
22_Kallnik,wmb5,28,6,2011,wmb5,Daphne mezereum,0,Flower cover/m2,NA,Daphnemezereumwmb52862011
22_Kallnik,wmb5,5,7,2011,wmb5,Daphne mezereum,0,Flower cover/m2,NA,Daphnemezereumwmb5572011
22_Kallnik,wmb5,13,7,2011,wmb5,Daphne mezereum,0,Flower cover/m2,NA,Daphnemezereumwmb51372011
22_Kallnik,wmb5,28,7,2011,wmb5,Daphne mezereum,0,Flower cover/m2,NA,Daphnemezereumwmb52872011
22_Kallnik,wmb5,12,8,2011,wmb5,Daphne mezereum,0,Flower cover/m2,NA,Daphnemezereumwmb51282011
22_Kallnik,wmb5,21,8,2011,wmb5,Daphne mezereum,0,Flower cover/m2,NA,Daphnemezereumwmb52182011
22_Kallnik,wmb5,27,5,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52752012
22_Kallnik,wmb5,5,6,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb5562012
22_Kallnik,wmb5,9,6,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb5962012
22_Kallnik,wmb5,13,6,2012,wmb5,Dryas octopetala,0.01,Flower cover/m2,NA,Dryasoctopetalawmb51362012
22_Kallnik,wmb5,17,6,2012,wmb5,Dryas octopetala,0.01,Flower cover/m2,NA,Dryasoctopetalawmb51762012
22_Kallnik,wmb5,20,6,2012,wmb5,Dryas octopetala,0.02,Flower cover/m2,NA,Dryasoctopetalawmb52062012
22_Kallnik,wmb5,26,6,2012,wmb5,Dryas octopetala,0.02,Flower cover/m2,NA,Dryasoctopetalawmb52662012
22_Kallnik,wmb5,29,6,2012,wmb5,Dryas octopetala,0.01,Flower cover/m2,NA,Dryasoctopetalawmb52962012
22_Kallnik,wmb5,4,7,2012,wmb5,Dryas octopetala,0.01,Flower cover/m2,NA,Dryasoctopetalawmb5472012
22_Kallnik,wmb5,10,7,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb51072012
22_Kallnik,wmb5,14,7,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb51472012
22_Kallnik,wmb5,19,7,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb51972012
22_Kallnik,wmb5,21,7,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52172012
22_Kallnik,wmb5,27,7,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52772012
22_Kallnik,wmb5,29,7,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52972012
22_Kallnik,wmb5,4,8,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb5482012
22_Kallnik,wmb5,7,8,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb5782012
22_Kallnik,wmb5,12,8,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb51282012
22_Kallnik,wmb5,16,8,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb51682012
22_Kallnik,wmb5,21,8,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52182012
22_Kallnik,wmb5,28,8,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52882012
22_Kallnik,wmb5,1,9,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb5192012
22_Kallnik,wmb5,7,9,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb5792012
22_Kallnik,wmb5,13,9,2012,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb51392012
22_Kallnik,wmb5,29,6,2010,wmb5,Dryas octopetala,0.03,Flower cover/m2,NA,Dryasoctopetalawmb52962010
22_Kallnik,wmb5,10,7,2010,wmb5,Dryas octopetala,0.02,Flower cover/m2,NA,Dryasoctopetalawmb51072010
22_Kallnik,wmb5,17,7,2010,wmb5,Dryas octopetala,0.01,Flower cover/m2,NA,Dryasoctopetalawmb51772010
22_Kallnik,wmb5,23,7,2010,wmb5,Dryas octopetala,0.01,Flower cover/m2,NA,Dryasoctopetalawmb52372010
22_Kallnik,wmb5,2,8,2010,wmb5,Dryas octopetala,0.1,Flower cover/m2,NA,Dryasoctopetalawmb5282010
22_Kallnik,wmb5,22,8,2010,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52282010
22_Kallnik,wmb5,27,8,2010,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52782010
22_Kallnik,wmb5,25,5,2011,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52552011
22_Kallnik,wmb5,30,5,2011,wmb5,Dryas octopetala,0.02,Flower cover/m2,NA,Dryasoctopetalawmb53052011
22_Kallnik,wmb5,8,6,2011,wmb5,Dryas octopetala,0.02,Flower cover/m2,NA,Dryasoctopetalawmb5862011
22_Kallnik,wmb5,16,6,2011,wmb5,Dryas octopetala,0.01,Flower cover/m2,NA,Dryasoctopetalawmb51662011
22_Kallnik,wmb5,28,6,2011,wmb5,Dryas octopetala,0.01,Flower cover/m2,NA,Dryasoctopetalawmb52862011
22_Kallnik,wmb5,5,7,2011,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb5572011
22_Kallnik,wmb5,13,7,2011,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb51372011
22_Kallnik,wmb5,28,7,2011,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52872011
22_Kallnik,wmb5,12,8,2011,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb51282011
22_Kallnik,wmb5,21,8,2011,wmb5,Dryas octopetala,0,Flower cover/m2,NA,Dryasoctopetalawmb52182011
22_Kallnik,wmb5,10,7,2012,wmb5,Epilobium montanum,0.01,Flower cover/m2,NA,Epilobiummontanumwmb51072012
22_Kallnik,wmb5,14,7,2012,wmb5,Epilobium montanum,0.02,Flower cover/m2,NA,Epilobiummontanumwmb51472012
22_Kallnik,wmb5,19,7,2012,wmb5,Epilobium montanum,0.02,Flower cover/m2,NA,Epilobiummontanumwmb51972012
22_Kallnik,wmb5,21,7,2012,wmb5,Epilobium montanum,0.02,Flower cover/m2,NA,Epilobiummontanumwmb52172012
22_Kallnik,wmb5,27,7,2012,wmb5,Epilobium montanum,0.02,Flower cover/m2,NA,Epilobiummontanumwmb52772012
22_Kallnik,wmb5,29,7,2012,wmb5,Epilobium montanum,0.02,Flower cover/m2,NA,Epilobiummontanumwmb52972012
22_Kallnik,wmb5,4,8,2012,wmb5,Epilobium montanum,0.02,Flower cover/m2,NA,Epilobiummontanumwmb5482012
22_Kallnik,wmb5,7,8,2012,wmb5,Epilobium montanum,0.02,Flower cover/m2,NA,Epilobiummontanumwmb5782012
22_Kallnik,wmb5,12,8,2012,wmb5,Epilobium montanum,0.02,Flower cover/m2,NA,Epilobiummontanumwmb51282012
22_Kallnik,wmb5,16,8,2012,wmb5,Epilobium montanum,0.02,Flower cover/m2,NA,Epilobiummontanumwmb51682012
22_Kallnik,wmb5,21,8,2012,wmb5,Epilobium montanum,0.01,Flower cover/m2,NA,Epilobiummontanumwmb52182012
22_Kallnik,wmb5,28,8,2012,wmb5,Epilobium montanum,0.01,Flower cover/m2,NA,Epilobiummontanumwmb52882012
22_Kallnik,wmb5,1,9,2012,wmb5,Epilobium montanum,0.01,Flower cover/m2,NA,Epilobiummontanumwmb5192012
22_Kallnik,wmb5,7,9,2012,wmb5,Epilobium montanum,0,Flower cover/m2,NA,Epilobiummontanumwmb5792012
22_Kallnik,wmb5,13,9,2012,wmb5,Epilobium montanum,0,Flower cover/m2,NA,Epilobiummontanumwmb51392012
22_Kallnik,wmb5,13,7,2011,wmb5,Epilobium montanum,0.03,Flower cover/m2,NA,Epilobiummontanumwmb51372011
22_Kallnik,wmb5,28,7,2011,wmb5,Epilobium montanum,0.01,Flower cover/m2,NA,Epilobiummontanumwmb52872011
22_Kallnik,wmb5,12,8,2011,wmb5,Epilobium montanum,0.01,Flower cover/m2,NA,Epilobiummontanumwmb51282011
22_Kallnik,wmb5,21,8,2011,wmb5,Epilobium montanum,0.01,Flower cover/m2,NA,Epilobiummontanumwmb52182011
22_Kallnik,wmb5,29,6,2010,wmb5,Erigeron uniflorus,0.01,Flower cover/m2,NA,Erigeronunifloruswmb52962010
22_Kallnik,wmb5,23,7,2010,wmb5,Erigeron uniflorus,0.02,Flower cover/m2,NA,Erigeronunifloruswmb52372010
22_Kallnik,wmb5,2,8,2010,wmb5,Erigeron uniflorus,0.02,Flower cover/m2,NA,Erigeronunifloruswmb5282010
22_Kallnik,wmb5,22,8,2010,wmb5,Erigeron uniflorus,0.02,Flower cover/m2,NA,Erigeronunifloruswmb52282010
22_Kallnik,wmb5,21,8,2011,wmb5,Erigeron uniflorus,0.01,Flower cover/m2,NA,Erigeronunifloruswmb52182011
22_Kallnik,wmb5,4,7,2012,wmb5,Euphrasia rostkoviana,0,Flower cover/m2,NA,Euphrasiarostkovianawmb5472012
22_Kallnik,wmb5,10,7,2012,wmb5,Euphrasia rostkoviana,0.01,Flower cover/m2,NA,Euphrasiarostkovianawmb51072012
22_Kallnik,wmb5,14,7,2012,wmb5,Euphrasia rostkoviana,0.01,Flower cover/m2,NA,Euphrasiarostkovianawmb51472012
22_Kallnik,wmb5,19,7,2012,wmb5,Euphrasia rostkoviana,0.01,Flower cover/m2,NA,Euphrasiarostkovianawmb51972012
22_Kallnik,wmb5,21,7,2012,wmb5,Euphrasia rostkoviana,0.01,Flower cover/m2,NA,Euphrasiarostkovianawmb52172012
22_Kallnik,wmb5,27,7,2012,wmb5,Euphrasia rostkoviana,0.01,Flower cover/m2,NA,Euphrasiarostkovianawmb52772012
22_Kallnik,wmb5,29,7,2012,wmb5,Euphrasia rostkoviana,0.01,Flower cover/m2,NA,Euphrasiarostkovianawmb52972012
22_Kallnik,wmb5,4,8,2012,wmb5,Euphrasia rostkoviana,0.02,Flower cover/m2,NA,Euphrasiarostkovianawmb5482012
22_Kallnik,wmb5,7,8,2012,wmb5,Euphrasia rostkoviana,0.02,Flower cover/m2,NA,Euphrasiarostkovianawmb5782012
22_Kallnik,wmb5,12,8,2012,wmb5,Euphrasia rostkoviana,0.03,Flower cover/m2,NA,Euphrasiarostkovianawmb51282012
22_Kallnik,wmb5,16,8,2012,wmb5,Euphrasia rostkoviana,0.04,Flower cover/m2,NA,Euphrasiarostkovianawmb51682012
22_Kallnik,wmb5,21,8,2012,wmb5,Euphrasia rostkoviana,0.04,Flower cover/m2,NA,Euphrasiarostkovianawmb52182012
22_Kallnik,wmb5,28,8,2012,wmb5,Euphrasia rostkoviana,0.04,Flower cover/m2,NA,Euphrasiarostkovianawmb52882012
22_Kallnik,wmb5,1,9,2012,wmb5,Euphrasia rostkoviana,0.04,Flower cover/m2,NA,Euphrasiarostkovianawmb5192012
22_Kallnik,wmb5,7,9,2012,wmb5,Euphrasia rostkoviana,0.02,Flower cover/m2,NA,Euphrasiarostkovianawmb5792012
22_Kallnik,wmb5,13,9,2012,wmb5,Euphrasia rostkoviana,0.02,Flower cover/m2,NA,Euphrasiarostkovianawmb51392012
22_Kallnik,wmb5,17,7,2010,wmb5,Euphrasia rostkoviana,0.02,Flower cover/m2,NA,Euphrasiarostkovianawmb51772010
22_Kallnik,wmb5,23,7,2010,wmb5,Euphrasia rostkoviana,0.02,Flower cover/m2,NA,Euphrasiarostkovianawmb52372010
22_Kallnik,wmb5,2,8,2010,wmb5,Euphrasia rostkoviana,0.02,Flower cover/m2,NA,Euphrasiarostkovianawmb5282010
22_Kallnik,wmb5,22,8,2010,wmb5,Euphrasia rostkoviana,0.02,Flower cover/m2,NA,Euphrasiarostkovianawmb52282010
22_Kallnik,wmb5,27,8,2010,wmb5,Euphrasia rostkoviana,0.02,Flower cover/m2,NA,Euphrasiarostkovianawmb52782010
22_Kallnik,wmb5,28,7,2011,wmb5,Euphrasia rostkoviana,0.01,Flower cover/m2,NA,Euphrasiarostkovianawmb52872011
22_Kallnik,wmb5,12,8,2011,wmb5,Euphrasia rostkoviana,0.01,Flower cover/m2,NA,Euphrasiarostkovianawmb51282011
22_Kallnik,wmb5,21,8,2011,wmb5,Euphrasia rostkoviana,0.01,Flower cover/m2,NA,Euphrasiarostkovianawmb52182011
22_Kallnik,wmb5,21,7,2012,wmb5,Festuca pratensis,0.01,Flower cover/m2,NA,Festucapratensiswmb52172012
22_Kallnik,wmb5,27,7,2012,wmb5,Festuca pratensis,0.02,Flower cover/m2,NA,Festucapratensiswmb52772012
22_Kallnik,wmb5,29,7,2012,wmb5,Festuca pratensis,0.02,Flower cover/m2,NA,Festucapratensiswmb52972012
22_Kallnik,wmb5,4,8,2012,wmb5,Festuca pratensis,0.02,Flower cover/m2,NA,Festucapratensiswmb5482012
22_Kallnik,wmb5,7,8,2012,wmb5,Festuca pratensis,0.02,Flower cover/m2,NA,Festucapratensiswmb5782012
22_Kallnik,wmb5,12,8,2012,wmb5,Festuca pratensis,0.02,Flower cover/m2,NA,Festucapratensiswmb51282012
22_Kallnik,wmb5,16,8,2012,wmb5,Festuca pratensis,0.02,Flower cover/m2,NA,Festucapratensiswmb51682012
22_Kallnik,wmb5,21,8,2012,wmb5,Festuca pratensis,0.02,Flower cover/m2,NA,Festucapratensiswmb52182012
22_Kallnik,wmb5,28,8,2012,wmb5,Festuca pratensis,0,Flower cover/m2,NA,Festucapratensiswmb52882012
22_Kallnik,wmb5,1,9,2012,wmb5,Festuca pratensis,0,Flower cover/m2,NA,Festucapratensiswmb5192012
22_Kallnik,wmb5,7,9,2012,wmb5,Festuca pratensis,0,Flower cover/m2,NA,Festucapratensiswmb5792012
22_Kallnik,wmb5,13,9,2012,wmb5,Festuca pratensis,0,Flower cover/m2,NA,Festucapratensiswmb51392012
22_Kallnik,wmb5,21,5,2012,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb52152012
22_Kallnik,wmb5,27,5,2012,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb52752012
22_Kallnik,wmb5,5,6,2012,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb5562012
22_Kallnik,wmb5,9,6,2012,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb5962012
22_Kallnik,wmb5,13,6,2012,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb51362012
22_Kallnik,wmb5,17,6,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb51762012
22_Kallnik,wmb5,20,6,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb52062012
22_Kallnik,wmb5,26,6,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb52662012
22_Kallnik,wmb5,29,6,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb52962012
22_Kallnik,wmb5,4,7,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb5472012
22_Kallnik,wmb5,10,7,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb51072012
22_Kallnik,wmb5,14,7,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb51472012
22_Kallnik,wmb5,19,7,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb51972012
22_Kallnik,wmb5,21,7,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb52172012
22_Kallnik,wmb5,27,7,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb52772012
22_Kallnik,wmb5,29,7,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb52972012
22_Kallnik,wmb5,4,8,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb5482012
22_Kallnik,wmb5,7,8,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb5782012
22_Kallnik,wmb5,12,8,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb51282012
22_Kallnik,wmb5,16,8,2012,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb51682012
22_Kallnik,wmb5,21,8,2012,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb52182012
22_Kallnik,wmb5,28,8,2012,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb52882012
22_Kallnik,wmb5,1,9,2012,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb5192012
22_Kallnik,wmb5,7,9,2012,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb5792012
22_Kallnik,wmb5,13,9,2012,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb51392012
22_Kallnik,wmb5,10,7,2010,wmb5,Galium anisophyllon,0.02,Flower cover/m2,NA,Galiumanisophyllonwmb51072010
22_Kallnik,wmb5,17,7,2010,wmb5,Galium anisophyllon,0.02,Flower cover/m2,NA,Galiumanisophyllonwmb51772010
22_Kallnik,wmb5,23,7,2010,wmb5,Galium anisophyllon,0.02,Flower cover/m2,NA,Galiumanisophyllonwmb52372010
22_Kallnik,wmb5,2,8,2010,wmb5,Galium anisophyllon,0.02,Flower cover/m2,NA,Galiumanisophyllonwmb5282010
22_Kallnik,wmb5,22,8,2010,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb52282010
22_Kallnik,wmb5,27,8,2010,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb52782010
22_Kallnik,wmb5,8,6,2011,wmb5,Galium anisophyllon,0.02,Flower cover/m2,NA,Galiumanisophyllonwmb5862011
22_Kallnik,wmb5,16,6,2011,wmb5,Galium anisophyllon,0.02,Flower cover/m2,NA,Galiumanisophyllonwmb51662011
22_Kallnik,wmb5,28,6,2011,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb52862011
22_Kallnik,wmb5,5,7,2011,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb5572011
22_Kallnik,wmb5,13,7,2011,wmb5,Galium anisophyllon,0.02,Flower cover/m2,NA,Galiumanisophyllonwmb51372011
22_Kallnik,wmb5,28,7,2011,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb52872011
22_Kallnik,wmb5,12,8,2011,wmb5,Galium anisophyllon,0.01,Flower cover/m2,NA,Galiumanisophyllonwmb51282011
22_Kallnik,wmb5,21,8,2011,wmb5,Galium anisophyllon,0,Flower cover/m2,NA,Galiumanisophyllonwmb52182011
22_Kallnik,wmb5,4,8,2012,wmb5,Gentianella aspera,0.01,Flower cover/m2,NA,Gentianellaasperawmb5482012
22_Kallnik,wmb5,7,8,2012,wmb5,Gentianella aspera,0.02,Flower cover/m2,NA,Gentianellaasperawmb5782012
22_Kallnik,wmb5,12,8,2012,wmb5,Gentianella aspera,0.02,Flower cover/m2,NA,Gentianellaasperawmb51282012
22_Kallnik,wmb5,16,8,2012,wmb5,Gentianella aspera,0.02,Flower cover/m2,NA,Gentianellaasperawmb51682012
22_Kallnik,wmb5,21,8,2012,wmb5,Gentianella aspera,0.04,Flower cover/m2,NA,Gentianellaasperawmb52182012
22_Kallnik,wmb5,28,8,2012,wmb5,Gentianella aspera,0.06,Flower cover/m2,NA,Gentianellaasperawmb52882012
22_Kallnik,wmb5,1,9,2012,wmb5,Gentianella aspera,0.08,Flower cover/m2,NA,Gentianellaasperawmb5192012
22_Kallnik,wmb5,7,9,2012,wmb5,Gentianella aspera,0.04,Flower cover/m2,NA,Gentianellaasperawmb5792012
22_Kallnik,wmb5,13,9,2012,wmb5,Gentianella aspera,0.02,Flower cover/m2,NA,Gentianellaasperawmb51392012
22_Kallnik,wmb5,27,8,2010,wmb5,Gentianella aspera,0.02,Flower cover/m2,NA,Gentianellaasperawmb52782010
22_Kallnik,wmb5,12,8,2011,wmb5,Gentianella aspera,0.03,Flower cover/m2,NA,Gentianellaasperawmb51282011
22_Kallnik,wmb5,21,8,2011,wmb5,Gentianella aspera,0.06,Flower cover/m2,NA,Gentianellaasperawmb52182011
22_Kallnik,wmb5,7,9,2012,wmb5,Gentianella ciliata,0.01,Flower cover/m2,NA,Gentianellaciliatawmb5792012
22_Kallnik,wmb5,13,9,2012,wmb5,Gentianella ciliata,0.03,Flower cover/m2,NA,Gentianellaciliatawmb51392012
22_Kallnik,wmb5,29,6,2010,wmb5,Gentiana clusii,0.02,Flower cover/m2,NA,Gentianaclusiiwmb52962010
22_Kallnik,wmb5,9,6,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb5962012
22_Kallnik,wmb5,13,6,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb51362012
22_Kallnik,wmb5,17,6,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb51762012
22_Kallnik,wmb5,20,6,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb52062012
22_Kallnik,wmb5,26,6,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb52662012
22_Kallnik,wmb5,29,6,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb52962012
22_Kallnik,wmb5,4,7,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb5472012
22_Kallnik,wmb5,10,7,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb51072012
22_Kallnik,wmb5,14,7,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb51472012
22_Kallnik,wmb5,19,7,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb51972012
22_Kallnik,wmb5,21,7,2012,wmb5,Gentiana pannonica,0.01,Flower cover/m2,NA,Gentianapannonicawmb52172012
22_Kallnik,wmb5,27,7,2012,wmb5,Gentiana pannonica,0.01,Flower cover/m2,NA,Gentianapannonicawmb52772012
22_Kallnik,wmb5,29,7,2012,wmb5,Gentiana pannonica,0.01,Flower cover/m2,NA,Gentianapannonicawmb52972012
22_Kallnik,wmb5,4,8,2012,wmb5,Gentiana pannonica,0.02,Flower cover/m2,NA,Gentianapannonicawmb5482012
22_Kallnik,wmb5,7,8,2012,wmb5,Gentiana pannonica,0.02,Flower cover/m2,NA,Gentianapannonicawmb5782012
22_Kallnik,wmb5,12,8,2012,wmb5,Gentiana pannonica,0.02,Flower cover/m2,NA,Gentianapannonicawmb51282012
22_Kallnik,wmb5,16,8,2012,wmb5,Gentiana pannonica,0.02,Flower cover/m2,NA,Gentianapannonicawmb51682012
22_Kallnik,wmb5,21,8,2012,wmb5,Gentiana pannonica,0.02,Flower cover/m2,NA,Gentianapannonicawmb52182012
22_Kallnik,wmb5,28,8,2012,wmb5,Gentiana pannonica,0.02,Flower cover/m2,NA,Gentianapannonicawmb52882012
22_Kallnik,wmb5,1,9,2012,wmb5,Gentiana pannonica,0.02,Flower cover/m2,NA,Gentianapannonicawmb5192012
22_Kallnik,wmb5,7,9,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb5792012
22_Kallnik,wmb5,13,9,2012,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb51392012
22_Kallnik,wmb5,22,8,2010,wmb5,Gentiana pannonica,0.01,Flower cover/m2,NA,Gentianapannonicawmb52282010
22_Kallnik,wmb5,27,8,2010,wmb5,Gentiana pannonica,0.01,Flower cover/m2,NA,Gentianapannonicawmb52782010
22_Kallnik,wmb5,28,7,2011,wmb5,Gentiana pannonica,0,Flower cover/m2,NA,Gentianapannonicawmb52872011
22_Kallnik,wmb5,12,8,2011,wmb5,Gentiana pannonica,0.06,Flower cover/m2,NA,Gentianapannonicawmb51282011
22_Kallnik,wmb5,21,8,2011,wmb5,Gentiana pannonica,0.06,Flower cover/m2,NA,Gentianapannonicawmb52182011
22_Kallnik,wmb5,21,5,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb52152012
22_Kallnik,wmb5,27,5,2012,wmb5,Gentiana verna,0.01,Flower cover/m2,NA,Gentianavernawmb52752012
22_Kallnik,wmb5,5,6,2012,wmb5,Gentiana verna,0.01,Flower cover/m2,NA,Gentianavernawmb5562012
22_Kallnik,wmb5,9,6,2012,wmb5,Gentiana verna,0.02,Flower cover/m2,NA,Gentianavernawmb5962012
22_Kallnik,wmb5,13,6,2012,wmb5,Gentiana verna,0.02,Flower cover/m2,NA,Gentianavernawmb51362012
22_Kallnik,wmb5,17,6,2012,wmb5,Gentiana verna,0.02,Flower cover/m2,NA,Gentianavernawmb51762012
22_Kallnik,wmb5,20,6,2012,wmb5,Gentiana verna,0.01,Flower cover/m2,NA,Gentianavernawmb52062012
22_Kallnik,wmb5,26,6,2012,wmb5,Gentiana verna,0.01,Flower cover/m2,NA,Gentianavernawmb52662012
22_Kallnik,wmb5,29,6,2012,wmb5,Gentiana verna,0.01,Flower cover/m2,NA,Gentianavernawmb52962012
22_Kallnik,wmb5,4,7,2012,wmb5,Gentiana verna,0.01,Flower cover/m2,NA,Gentianavernawmb5472012
22_Kallnik,wmb5,10,7,2012,wmb5,Gentiana verna,0.01,Flower cover/m2,NA,Gentianavernawmb51072012
22_Kallnik,wmb5,14,7,2012,wmb5,Gentiana verna,0.01,Flower cover/m2,NA,Gentianavernawmb51472012
22_Kallnik,wmb5,19,7,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb51972012
22_Kallnik,wmb5,21,7,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb52172012
22_Kallnik,wmb5,27,7,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb52772012
22_Kallnik,wmb5,29,7,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb52972012
22_Kallnik,wmb5,4,8,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb5482012
22_Kallnik,wmb5,7,8,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb5782012
22_Kallnik,wmb5,12,8,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb51282012
22_Kallnik,wmb5,16,8,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb51682012
22_Kallnik,wmb5,21,8,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb52182012
22_Kallnik,wmb5,28,8,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb52882012
22_Kallnik,wmb5,1,9,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb5192012
22_Kallnik,wmb5,7,9,2012,wmb5,Gentiana verna,0,Flower cover/m2,NA,Gentianavernawmb5792012
